GEO_ID,NAME,TOTAL,WHITE,BLACK,AIAH,ASIAN,NHOPI,OTHER,TWOMORE
1500000US421010136021,"Block Group 1, Census Tract 136.02, Philadelphia County, Pennsylvania",758,628,30,2,40,0,7,51
1500000US421010136022,"Block Group 2, Census Tract 136.02, Philadelphia County, Pennsylvania",1290,1056,88,3,64,2,17,60
1500000US421010136023,"Block Group 3, Census Tract 136.02, Philadelphia County, Pennsylvania",1036,779,84,1,55,0,52,65
1500000US421010136024,"Block Group 4, Census Tract 136.02, Philadelphia County, Pennsylvania",692,563,26,3,29,1,7,63
1500000US421010137011,"Block Group 1, Census Tract 137.01, Philadelphia County, Pennsylvania",729,240,362,0,53,0,12,62
1500000US421010137012,"Block Group 2, Census Tract 137.01, Philadelphia County, Pennsylvania",1393,736,425,1,93,0,32,106
1500000US421010137021,"Block Group 1, Census Tract 137.02, Philadelphia County, Pennsylvania",730,273,380,0,12,0,21,44
1500000US421010137022,"Block Group 2, Census Tract 137.02, Philadelphia County, Pennsylvania",1332,565,595,4,46,2,26,94
1500000US421010137023,"Block Group 3, Census Tract 137.02, Philadelphia County, Pennsylvania",967,198,693,3,13,0,15,45
1500000US421010137024,"Block Group 4, Census Tract 137.02, Philadelphia County, Pennsylvania",884,497,250,2,29,1,22,83
1500000US421010138001,"Block Group 1, Census Tract 138, Philadelphia County, Pennsylvania",601,76,451,0,12,0,30,32
1500000US421010138002,"Block Group 2, Census Tract 138, Philadelphia County, Pennsylvania",1525,479,859,1,35,0,26,125
1500000US421010139001,"Block Group 1, Census Tract 139, Philadelphia County, Pennsylvania",467,5,437,3,0,0,9,13
1500000US421010139002,"Block Group 2, Census Tract 139, Philadelphia County, Pennsylvania",1203,110,957,9,16,0,42,69
1500000US421010139003,"Block Group 3, Census Tract 139, Philadelphia County, Pennsylvania",850,437,287,1,43,0,48,34
1500000US421010140001,"Block Group 1, Census Tract 140, Philadelphia County, Pennsylvania",2253,981,826,2,212,3,78,151
1500000US421010140002,"Block Group 2, Census Tract 140, Philadelphia County, Pennsylvania",887,229,494,1,39,1,43,80
1500000US421010140003,"Block Group 3, Census Tract 140, Philadelphia County, Pennsylvania",2316,768,959,0,378,0,62,149
1500000US421010141001,"Block Group 1, Census Tract 141, Philadelphia County, Pennsylvania",2160,773,797,3,194,1,260,132
1500000US421010141002,"Block Group 2, Census Tract 141, Philadelphia County, Pennsylvania",928,44,765,4,49,1,17,48
1500000US421010142011,"Block Group 1, Census Tract 142.01, Philadelphia County, Pennsylvania",1534,1141,120,0,90,3,61,119
1500000US421010142012,"Block Group 2, Census Tract 142.01, Philadelphia County, Pennsylvania",1963,1509,108,2,129,2,58,155
1500000US421010142021,"Block Group 1, Census Tract 142.02, Philadelphia County, Pennsylvania",1490,1137,88,4,86,0,43,132
1500000US421010142022,"Block Group 2, Census Tract 142.02, Philadelphia County, Pennsylvania",98,63,12,0,5,0,8,10
1500000US421010142023,"Block Group 3, Census Tract 142.02, Philadelphia County, Pennsylvania",721,465,42,1,184,2,12,15
1500000US421010143001,"Block Group 1, Census Tract 143, Philadelphia County, Pennsylvania",350,267,8,0,31,0,7,37
1500000US421010143002,"Block Group 2, Census Tract 143, Philadelphia County, Pennsylvania",1587,1325,48,4,94,0,22,94
1500000US421010144001,"Block Group 1, Census Tract 144, Philadelphia County, Pennsylvania",865,458,91,6,51,1,144,114
1500000US421010144002,"Block Group 2, Census Tract 144, Philadelphia County, Pennsylvania",1281,644,315,7,49,1,113,152
1500000US421010144003,"Block Group 3, Census Tract 144, Philadelphia County, Pennsylvania",1978,1408,121,7,166,2,90,184
1500000US421010144004,"Block Group 4, Census Tract 144, Philadelphia County, Pennsylvania",987,660,115,0,69,3,66,74
1500000US421010145001,"Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",1718,485,859,20,179,2,101,72
1500000US421010145002,"Block Group 2, Census Tract 145, Philadelphia County, Pennsylvania",1000,219,475,0,87,0,111,108
1500000US421010146001,"Block Group 1, Census Tract 146, Philadelphia County, Pennsylvania",2705,877,1277,8,280,2,102,159
1500000US421010146002,"Block Group 2, Census Tract 146, Philadelphia County, Pennsylvania",4772,2074,1317,10,869,85,339,78
1500000US421010147001,"Block Group 1, Census Tract 147, Philadelphia County, Pennsylvania",1504,423,897,1,83,0,33,67
1500000US421010147002,"Block Group 2, Census Tract 147, Philadelphia County, Pennsylvania",3277,1390,1051,2,465,29,119,221
1500000US421010148001,"Block Group 1, Census Tract 148, Philadelphia County, Pennsylvania",1099,65,907,9,40,0,25,53
1500000US421010149001,"Block Group 1, Census Tract 149, Philadelphia County, Pennsylvania",750,22,658,5,5,0,22,38
1500000US421010149002,"Block Group 2, Census Tract 149, Philadelphia County, Pennsylvania",493,32,424,0,11,0,10,16
1500000US421010149003,"Block Group 3, Census Tract 149, Philadelphia County, Pennsylvania",590,36,481,0,21,0,24,28
1500000US421010149004,"Block Group 4, Census Tract 149, Philadelphia County, Pennsylvania",629,42,536,5,5,0,22,19
1500000US421010149005,"Block Group 5, Census Tract 149, Philadelphia County, Pennsylvania",623,64,518,6,6,0,2,27
1500000US421010149006,"Block Group 6, Census Tract 149, Philadelphia County, Pennsylvania",680,65,567,1,5,0,6,36
1500000US421010151011,"Block Group 1, Census Tract 151.01, Philadelphia County, Pennsylvania",1057,41,942,2,6,0,23,43
1500000US421010151012,"Block Group 2, Census Tract 151.01, Philadelphia County, Pennsylvania",1160,34,1055,7,8,0,20,36
1500000US421010151021,"Block Group 1, Census Tract 151.02, Philadelphia County, Pennsylvania",1488,26,1364,4,7,0,16,71
1500000US421010151022,"Block Group 2, Census Tract 151.02, Philadelphia County, Pennsylvania",731,17,635,9,6,0,34,30
1500000US421010151023,"Block Group 3, Census Tract 151.02, Philadelphia County, Pennsylvania",1935,44,1774,4,8,0,43,62
1500000US421010152001,"Block Group 1, Census Tract 152, Philadelphia County, Pennsylvania",2310,124,1987,14,25,0,68,92
1500000US421010152002,"Block Group 2, Census Tract 152, Philadelphia County, Pennsylvania",1315,56,1147,4,10,0,30,68
1500000US421010152003,"Block Group 3, Census Tract 152, Philadelphia County, Pennsylvania",1884,15,1730,4,7,0,52,76
1500000US421010153001,"Block Group 1, Census Tract 153, Philadelphia County, Pennsylvania",2681,1426,680,6,336,40,142,51
1500000US421010153002,"Block Group 2, Census Tract 153, Philadelphia County, Pennsylvania",1114,370,591,4,38,0,52,59
1500000US421010153003,"Block Group 3, Census Tract 153, Philadelphia County, Pennsylvania",1088,361,569,1,74,0,38,45
1500000US421010153004,"Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",3060,1514,1124,12,136,1,83,190
1500000US421010156001,"Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",1015,415,252,22,43,1,192,90
1500000US421010156002,"Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",887,190,189,20,20,0,273,195
1500000US421010157001,"Block Group 1, Census Tract 157, Philadelphia County, Pennsylvania",682,301,72,5,32,0,152,120
1500000US421010157002,"Block Group 2, Census Tract 157, Philadelphia County, Pennsylvania",937,419,87,6,19,0,262,144
1500000US421010157003,"Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",1305,872,85,6,60,0,149,133
1500000US421010158001,"Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",1348,1122,36,1,57,1,38,93
1500000US421010158002,"Block Group 2, Census Tract 158, Philadelphia County, Pennsylvania",956,825,17,4,20,0,17,73
1500000US421010158003,"Block Group 3, Census Tract 158, Philadelphia County, Pennsylvania",1185,1004,16,0,76,0,14,75
1500000US421010158004,"Block Group 4, Census Tract 158, Philadelphia County, Pennsylvania",720,599,15,1,45,0,16,44
1500000US421010158005,"Block Group 5, Census Tract 158, Philadelphia County, Pennsylvania",1390,1149,38,4,32,3,20,144
1500000US421010158006,"Block Group 6, Census Tract 158, Philadelphia County, Pennsylvania",976,873,10,0,29,1,11,52
1500000US421010160011,"Block Group 1, Census Tract 160.01, Philadelphia County, Pennsylvania",1759,1517,43,0,45,0,33,121
1500000US421010160012,"Block Group 2, Census Tract 160.01, Philadelphia County, Pennsylvania",936,790,26,0,42,0,13,65
1500000US421010160021,"Block Group 1, Census Tract 160.02, Philadelphia County, Pennsylvania",623,507,24,0,32,1,20,39
1500000US421010160022,"Block Group 2, Census Tract 160.02, Philadelphia County, Pennsylvania",967,793,24,4,52,2,22,70
1500000US421010160023,"Block Group 3, Census Tract 160.02, Philadelphia County, Pennsylvania",725,621,32,1,17,1,13,40
1500000US421010160024,"Block Group 4, Census Tract 160.02, Philadelphia County, Pennsylvania",954,798,23,4,35,1,21,72
1500000US421010160025,"Block Group 5, Census Tract 160.02, Philadelphia County, Pennsylvania",967,817,13,0,37,1,25,74
1500000US421010161001,"Block Group 1, Census Tract 161, Philadelphia County, Pennsylvania",2806,1945,167,7,200,3,204,280
1500000US421010161002,"Block Group 2, Census Tract 161, Philadelphia County, Pennsylvania",791,601,58,4,29,0,55,44
1500000US421010161003,"Block Group 3, Census Tract 161, Philadelphia County, Pennsylvania",999,499,73,1,211,1,128,86
1500000US421010161004,"Block Group 4, Census Tract 161, Philadelphia County, Pennsylvania",1987,1031,168,5,351,1,239,192
1500000US421010162001,"Block Group 1, Census Tract 162, Philadelphia County, Pennsylvania",885,115,293,9,12,0,287,169
1500000US421010162002,"Block Group 2, Census Tract 162, Philadelphia County, Pennsylvania",1193,300,163,9,40,0,442,239
1500000US421010163001,"Block Group 1, Census Tract 163, Philadelphia County, Pennsylvania",828,138,109,8,6,0,437,130
1500000US421010163002,"Block Group 2, Census Tract 163, Philadelphia County, Pennsylvania",990,205,174,9,32,1,410,159
1500000US421010163003,"Block Group 3, Census Tract 163, Philadelphia County, Pennsylvania",1425,215,332,18,192,1,489,178
1500000US421010164001,"Block Group 1, Census Tract 164, Philadelphia County, Pennsylvania",1198,161,386,13,10,3,454,171
1500000US421010164002,"Block Group 2, Census Tract 164, Philadelphia County, Pennsylvania",585,58,188,0,12,2,214,111
1500000US421010164003,"Block Group 3, Census Tract 164, Philadelphia County, Pennsylvania",1435,92,667,31,15,3,473,154
1500000US421010164004,"Block Group 4, Census Tract 164, Philadelphia County, Pennsylvania",963,76,439,5,7,1,322,113
1500000US421010165001,"Block Group 1, Census Tract 165, Philadelphia County, Pennsylvania",1365,67,1066,10,16,0,107,99
1500000US421010165002,"Block Group 2, Census Tract 165, Philadelphia County, Pennsylvania",1112,20,947,2,5,0,88,50
1500000US421010166001,"Block Group 1, Census Tract 166, Philadelphia County, Pennsylvania",1187,168,855,4,44,0,36,80
1500000US421010166002,"Block Group 2, Census Tract 166, Philadelphia County, Pennsylvania",651,162,356,5,58,3,27,40
1500000US421010167011,"Block Group 1, Census Tract 167.01, Philadelphia County, Pennsylvania",902,13,817,2,1,1,15,53
1500000US421010167012,"Block Group 2, Census Tract 167.01, Philadelphia County, Pennsylvania",649,24,578,2,0,0,22,23
1500000US421010167013,"Block Group 3, Census Tract 167.01, Philadelphia County, Pennsylvania",1282,51,1175,5,8,0,17,26
1500000US421010167021,"Block Group 1, Census Tract 167.02, Philadelphia County, Pennsylvania",600,10,558,1,3,0,15,13
1500000US421010167022,"Block Group 2, Census Tract 167.02, Philadelphia County, Pennsylvania",715,13,656,1,10,0,13,22
1500000US421010167023,"Block Group 3, Census Tract 167.02, Philadelphia County, Pennsylvania",862,58,731,3,20,0,12,38
1500000US421010167024,"Block Group 4, Census Tract 167.02, Philadelphia County, Pennsylvania",731,85,566,2,17,0,33,28
1500000US421010168001,"Block Group 1, Census Tract 168, Philadelphia County, Pennsylvania",1522,20,1426,1,5,0,26,44
1500000US421010168002,"Block Group 2, Census Tract 168, Philadelphia County, Pennsylvania",1332,24,1192,12,9,0,39,56
1500000US421010168003,"Block Group 3, Census Tract 168, Philadelphia County, Pennsylvania",711,30,621,6,0,0,11,43
1500000US421010169011,"Block Group 1, Census Tract 169.01, Philadelphia County, Pennsylvania",1051,37,953,0,6,1,26,28
1500000US421010169012,"Block Group 2, Census Tract 169.01, Philadelphia County, Pennsylvania",819,12,773,9,1,2,11,11
1500000US421010169013,"Block Group 3, Census Tract 169.01, Philadelphia County, Pennsylvania",1255,25,1147,0,1,2,31,49
1500000US421010169021,"Block Group 1, Census Tract 169.02, Philadelphia County, Pennsylvania",1269,11,1199,6,7,4,15,27
1500000US421010169022,"Block Group 2, Census Tract 169.02, Philadelphia County, Pennsylvania",814,18,715,1,6,2,14,58
1500000US421010169023,"Block Group 3, Census Tract 169.02, Philadelphia County, Pennsylvania",1617,10,1533,7,8,0,14,45
1500000US421010169024,"Block Group 4, Census Tract 169.02, Philadelphia County, Pennsylvania",1330,19,1236,1,2,1,22,49
1500000US421010170001,"Block Group 1, Census Tract 170, Philadelphia County, Pennsylvania",1384,445,754,1,74,3,28,79
1500000US421010170002,"Block Group 2, Census Tract 170, Philadelphia County, Pennsylvania",491,4,454,4,4,0,0,25
1500000US421010170003,"Block Group 3, Census Tract 170, Philadelphia County, Pennsylvania",1251,342,783,2,47,0,17,60
1500000US421010171001,"Block Group 1, Census Tract 171, Philadelphia County, Pennsylvania",686,22,625,0,0,0,22,17
1500000US421010171002,"Block Group 2, Census Tract 171, Philadelphia County, Pennsylvania",821,5,785,2,2,0,7,20
1500000US421010171003,"Block Group 3, Census Tract 171, Philadelphia County, Pennsylvania",1469,19,1341,3,10,3,32,61
1500000US421010171004,"Block Group 4, Census Tract 171, Philadelphia County, Pennsylvania",746,10,711,0,1,0,0,24
1500000US421010172011,"Block Group 1, Census Tract 172.01, Philadelphia County, Pennsylvania",902,7,841,3,1,0,9,41
1500000US421010172012,"Block Group 2, Census Tract 172.01, Philadelphia County, Pennsylvania",989,14,920,1,2,0,15,37
1500000US421010172013,"Block Group 3, Census Tract 172.01, Philadelphia County, Pennsylvania",1012,18,945,2,7,0,9,31
1500000US421010172021,"Block Group 1, Census Tract 172.02, Philadelphia County, Pennsylvania",1070,14,1009,0,7,0,18,22
1500000US421010172022,"Block Group 2, Census Tract 172.02, Philadelphia County, Pennsylvania",961,27,884,1,2,0,13,34
1500000US421010172023,"Block Group 3, Census Tract 172.02, Philadelphia County, Pennsylvania",725,3,679,1,1,0,20,21
1500000US421010172024,"Block Group 4, Census Tract 172.02, Philadelphia County, Pennsylvania",973,11,908,1,3,0,12,38
1500000US421010173001,"Block Group 1, Census Tract 173, Philadelphia County, Pennsylvania",1086,20,1009,0,4,0,16,37
1500000US421010173002,"Block Group 2, Census Tract 173, Philadelphia County, Pennsylvania",548,11,468,3,15,0,24,27
1500000US421010173003,"Block Group 3, Census Tract 173, Philadelphia County, Pennsylvania",1238,9,1152,4,6,0,19,48
1500000US421010174001,"Block Group 1, Census Tract 174, Philadelphia County, Pennsylvania",1227,29,1003,6,5,0,115,69
1500000US421010174002,"Block Group 2, Census Tract 174, Philadelphia County, Pennsylvania",1080,27,918,10,14,0,50,61
1500000US421010175001,"Block Group 1, Census Tract 175, Philadelphia County, Pennsylvania",1645,146,604,27,9,1,668,190
1500000US421010175002,"Block Group 2, Census Tract 175, Philadelphia County, Pennsylvania",930,114,165,3,9,2,506,131
1500000US421010175003,"Block Group 3, Census Tract 175, Philadelphia County, Pennsylvania",835,80,331,16,11,4,298,95
1500000US421010175004,"Block Group 4, Census Tract 175, Philadelphia County, Pennsylvania",818,62,245,6,11,0,394,100
1500000US421010175005,"Block Group 5, Census Tract 175, Philadelphia County, Pennsylvania",1314,123,385,8,19,0,622,157
1500000US421010175006,"Block Group 6, Census Tract 175, Philadelphia County, Pennsylvania",1169,120,273,19,20,2,576,159
1500000US421010176011,"Block Group 1, Census Tract 176.01, Philadelphia County, Pennsylvania",2103,278,252,29,14,12,1167,351
1500000US421010176012,"Block Group 2, Census Tract 176.01, Philadelphia County, Pennsylvania",1593,214,187,12,20,2,977,181
1500000US421010176013,"Block Group 3, Census Tract 176.01, Philadelphia County, Pennsylvania",1331,197,159,22,13,2,758,180
1500000US421010176021,"Block Group 1, Census Tract 176.02, Philadelphia County, Pennsylvania",1527,265,270,9,22,1,796,164
1500000US421010176022,"Block Group 2, Census Tract 176.02, Philadelphia County, Pennsylvania",739,87,125,0,7,0,419,101
1500000US421010176023,"Block Group 3, Census Tract 176.02, Philadelphia County, Pennsylvania",1307,172,232,11,7,4,680,201
1500000US421010177011,"Block Group 1, Census Tract 177.01, Philadelphia County, Pennsylvania",1228,198,295,13,34,0,529,159
1500000US421010177012,"Block Group 2, Census Tract 177.01, Philadelphia County, Pennsylvania",1112,150,439,13,29,2,356,123
1500000US421010177013,"Block Group 3, Census Tract 177.01, Philadelphia County, Pennsylvania",1212,152,357,2,40,0,526,135
1500000US421010177021,"Block Group 1, Census Tract 177.02, Philadelphia County, Pennsylvania",786,112,110,19,18,0,390,137
1500000US421010177022,"Block Group 2, Census Tract 177.02, Philadelphia County, Pennsylvania",1108,188,182,28,29,2,538,141
1500000US421010177023,"Block Group 3, Census Tract 177.02, Philadelphia County, Pennsylvania",855,97,224,5,27,0,421,81
1500000US421010177024,"Block Group 4, Census Tract 177.02, Philadelphia County, Pennsylvania",985,171,216,17,9,0,477,95
1500000US421010177025,"Block Group 5, Census Tract 177.02, Philadelphia County, Pennsylvania",848,116,138,8,11,0,441,134
1500000US421010178001,"Block Group 1, Census Tract 178, Philadelphia County, Pennsylvania",1281,299,342,13,47,0,425,155
1500000US421010178002,"Block Group 2, Census Tract 178, Philadelphia County, Pennsylvania",1470,284,445,12,58,2,497,172
1500000US421010178003,"Block Group 3, Census Tract 178, Philadelphia County, Pennsylvania",1827,494,501,10,36,3,611,172
1500000US421010178004,"Block Group 4, Census Tract 178, Philadelphia County, Pennsylvania",1668,497,443,10,29,0,483,206
1500000US421010179001,"Block Group 1, Census Tract 179, Philadelphia County, Pennsylvania",822,174,241,12,10,0,249,136
1500000US421010179002,"Block Group 2, Census Tract 179, Philadelphia County, Pennsylvania",1689,929,291,7,56,0,231,175
1500000US421010179003,"Block Group 3, Census Tract 179, Philadelphia County, Pennsylvania",835,442,118,2,16,1,155,101
1500000US421010179004,"Block Group 4, Census Tract 179, Philadelphia County, Pennsylvania",1665,729,318,14,24,4,401,175
1500000US421010179005,"Block Group 5, Census Tract 179, Philadelphia County, Pennsylvania",1141,274,332,11,45,1,305,173
1500000US421010180011,"Block Group 1, Census Tract 180.01, Philadelphia County, Pennsylvania",759,626,23,0,44,1,13,52
1500000US421010180012,"Block Group 2, Census Tract 180.01, Philadelphia County, Pennsylvania",834,659,35,5,3,1,64,67
1500000US421010180013,"Block Group 3, Census Tract 180.01, Philadelphia County, Pennsylvania",892,745,28,5,14,1,42,57
1500000US421010180021,"Block Group 1, Census Tract 180.02, Philadelphia County, Pennsylvania",1455,1295,30,4,19,0,49,58
1500000US421010180022,"Block Group 2, Census Tract 180.02, Philadelphia County, Pennsylvania",1171,1010,21,2,15,0,37,86
1500000US421010180023,"Block Group 3, Census Tract 180.02, Philadelphia County, Pennsylvania",1955,1707,61,2,27,0,38,120
1500000US421010180024,"Block Group 4, Census Tract 180.02, Philadelphia County, Pennsylvania",858,741,31,3,12,0,24,47
1500000US421010183001,"Block Group 1, Census Tract 183, Philadelphia County, Pennsylvania",669,621,4,0,1,1,5,37
1500000US421010183002,"Block Group 2, Census Tract 183, Philadelphia County, Pennsylvania",1328,1227,18,0,6,0,19,58
1500000US421010183003,"Block Group 3, Census Tract 183, Philadelphia County, Pennsylvania",1532,1428,9,0,3,0,16,76
1500000US421010183004,"Block Group 4, Census Tract 183, Philadelphia County, Pennsylvania",797,721,2,0,14,0,25,35
1500000US421010184001,"Block Group 1, Census Tract 184, Philadelphia County, Pennsylvania",663,608,4,6,0,0,6,39
1500000US421010184002,"Block Group 2, Census Tract 184, Philadelphia County, Pennsylvania",1615,1475,8,6,10,0,37,79
1500000US421010188011,"Block Group 1, Census Tract 188.01, Philadelphia County, Pennsylvania",1000,316,313,9,13,0,240,109
1500000US421010188012,"Block Group 2, Census Tract 188.01, Philadelphia County, Pennsylvania",898,275,242,29,11,0,238,103
1500000US421010188013,"Block Group 3, Census Tract 188.01, Philadelphia County, Pennsylvania",855,210,251,12,18,0,269,95
1500000US421010188014,"Block Group 4, Census Tract 188.01, Philadelphia County, Pennsylvania",1692,351,438,20,44,0,648,191
1500000US421010188021,"Block Group 1, Census Tract 188.02, Philadelphia County, Pennsylvania",1413,338,441,14,7,1,454,158
1500000US421010188022,"Block Group 2, Census Tract 188.02, Philadelphia County, Pennsylvania",969,212,332,4,23,0,308,90
1500000US421010188023,"Block Group 3, Census Tract 188.02, Philadelphia County, Pennsylvania",1188,228,369,18,11,1,409,152
1500000US421010190001,"Block Group 1, Census Tract 190, Philadelphia County, Pennsylvania",1741,320,350,12,63,1,801,194
1500000US421010190002,"Block Group 2, Census Tract 190, Philadelphia County, Pennsylvania",1440,182,313,11,88,3,683,160
1500000US421010190003,"Block Group 3, Census Tract 190, Philadelphia County, Pennsylvania",1604,214,278,5,116,1,744,246
1500000US421010190004,"Block Group 4, Census Tract 190, Philadelphia County, Pennsylvania",1283,270,231,15,130,1,408,228
1500000US421010190005,"Block Group 5, Census Tract 190, Philadelphia County, Pennsylvania",1738,366,431,10,59,0,703,169
1500000US421010191001,"Block Group 1, Census Tract 191, Philadelphia County, Pennsylvania",1608,341,208,16,185,0,643,215
1500000US421010191002,"Block Group 2, Census Tract 191, Philadelphia County, Pennsylvania",853,195,56,13,120,0,299,170
1500000US421010191003,"Block Group 3, Census Tract 191, Philadelphia County, Pennsylvania",1808,369,134,10,385,1,682,227
1500000US421010191004,"Block Group 4, Census Tract 191, Philadelphia County, Pennsylvania",1761,302,274,10,146,1,799,229
1500000US421010191005,"Block Group 5, Census Tract 191, Philadelphia County, Pennsylvania",2207,418,335,12,163,7,1047,225
1500000US421010192001,"Block Group 1, Census Tract 192, Philadelphia County, Pennsylvania",1471,284,262,4,112,0,655,154
1500000US421010192002,"Block Group 2, Census Tract 192, Philadelphia County, Pennsylvania",1261,219,331,13,34,0,482,182
1500000US421010192003,"Block Group 3, Census Tract 192, Philadelphia County, Pennsylvania",1406,234,311,8,20,0,644,189
1500000US421010192004,"Block Group 4, Census Tract 192, Philadelphia County, Pennsylvania",1723,307,473,24,68,0,629,222
1500000US421010192005,"Block Group 5, Census Tract 192, Philadelphia County, Pennsylvania",1800,266,337,27,42,0,890,238
1500000US421010195011,"Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",1690,240,203,30,14,6,933,264
1500000US421010195012,"Block Group 2, Census Tract 195.01, Philadelphia County, Pennsylvania",1654,232,240,10,13,2,871,286
1500000US421010195013,"Block Group 3, Census Tract 195.01, Philadelphia County, Pennsylvania",1345,186,198,24,10,4,734,189
1500000US421010195021,"Block Group 1, Census Tract 195.02, Philadelphia County, Pennsylvania",1063,139,130,19,2,0,503,270
1500000US421010195022,"Block Group 2, Census Tract 195.02, Philadelphia County, Pennsylvania",1584,231,213,19,30,1,817,273
1500000US421010195023,"Block Group 3, Census Tract 195.02, Philadelphia County, Pennsylvania",847,94,178,6,8,0,383,178
1500000US421010197001,"Block Group 1, Census Tract 197, Philadelphia County, Pennsylvania",1317,143,312,9,12,1,664,176
1500000US421010197002,"Block Group 2, Census Tract 197, Philadelphia County, Pennsylvania",1120,100,328,12,19,3,482,176
1500000US421010197003,"Block Group 3, Census Tract 197, Philadelphia County, Pennsylvania",810,68,267,6,19,0,350,100
1500000US421010197004,"Block Group 4, Census Tract 197, Philadelphia County, Pennsylvania",1052,114,305,5,7,0,480,141
1500000US421010197005,"Block Group 5, Census Tract 197, Philadelphia County, Pennsylvania",905,47,339,3,11,2,364,139
1500000US421010197006,"Block Group 6, Census Tract 197, Philadelphia County, Pennsylvania",1212,132,390,7,31,2,478,172
1500000US421010198001,"Block Group 1, Census Tract 198, Philadelphia County, Pennsylvania",1755,103,846,9,18,5,559,215
1500000US421010198002,"Block Group 2, Census Tract 198, Philadelphia County, Pennsylvania",1064,83,322,4,60,1,457,137
1500000US421010198003,"Block Group 3, Census Tract 198, Philadelphia County, Pennsylvania",973,49,363,0,16,0,461,84
1500000US421010198004,"Block Group 4, Census Tract 198, Philadelphia County, Pennsylvania",1129,107,214,14,62,0,553,179
1500000US421010198005,"Block Group 5, Census Tract 198, Philadelphia County, Pennsylvania",842,70,234,12,13,2,399,112
1500000US421010199001,"Block Group 1, Census Tract 199, Philadelphia County, Pennsylvania",932,115,157,15,10,0,472,163
1500000US421010199002,"Block Group 2, Census Tract 199, Philadelphia County, Pennsylvania",1175,103,284,13,9,2,588,176
1500000US421010199003,"Block Group 3, Census Tract 199, Philadelphia County, Pennsylvania",1167,54,847,5,2,1,133,125
1500000US421010199004,"Block Group 4, Census Tract 199, Philadelphia County, Pennsylvania",1115,110,428,9,3,2,405,158
1500000US421010200001,"Block Group 1, Census Tract 200, Philadelphia County, Pennsylvania",530,22,434,6,9,0,29,30
1500000US421010200002,"Block Group 2, Census Tract 200, Philadelphia County, Pennsylvania",747,65,534,2,59,0,51,36
1500000US421010201011,"Block Group 1, Census Tract 201.01, Philadelphia County, Pennsylvania",1673,82,1384,12,35,0,90,70
1500000US421010201012,"Block Group 2, Census Tract 201.01, Philadelphia County, Pennsylvania",668,54,539,3,29,1,27,15
1500000US421010201013,"Block Group 3, Census Tract 201.01, Philadelphia County, Pennsylvania",1409,50,1244,7,17,0,30,61
1500000US421010201021,"Block Group 1, Census Tract 201.02, Philadelphia County, Pennsylvania",854,33,727,2,19,0,47,26
1500000US421010201022,"Block Group 2, Census Tract 201.02, Philadelphia County, Pennsylvania",643,21,566,5,9,0,29,13
1500000US421010201023,"Block Group 3, Census Tract 201.02, Philadelphia County, Pennsylvania",918,12,834,2,9,4,24,33
1500000US421010201024,"Block Group 4, Census Tract 201.02, Philadelphia County, Pennsylvania",1075,18,990,0,1,1,29,36
1500000US421010202001,"Block Group 1, Census Tract 202, Philadelphia County, Pennsylvania",1830,60,1630,13,3,0,56,68
1500000US421010202002,"Block Group 2, Census Tract 202, Philadelphia County, Pennsylvania",598,14,541,1,6,0,13,23
1500000US421010202003,"Block Group 3, Census Tract 202, Philadelphia County, Pennsylvania",1607,48,1468,1,0,0,55,35
1500000US421010202004,"Block Group 4, Census Tract 202, Philadelphia County, Pennsylvania",897,32,803,3,0,0,16,43
1500000US421010203001,"Block Group 1, Census Tract 203, Philadelphia County, Pennsylvania",1354,63,1086,5,8,0,109,83
1500000US421010203002,"Block Group 2, Census Tract 203, Philadelphia County, Pennsylvania",1432,77,1102,6,11,0,129,107
1500000US421010204001,"Block Group 1, Census Tract 204, Philadelphia County, Pennsylvania",658,6,621,2,2,0,11,16
1500000US421010204002,"Block Group 2, Census Tract 204, Philadelphia County, Pennsylvania",705,16,613,4,4,2,37,29
1500000US421010204003,"Block Group 3, Census Tract 204, Philadelphia County, Pennsylvania",890,15,781,1,9,0,41,43
1500000US421010204004,"Block Group 4, Census Tract 204, Philadelphia County, Pennsylvania",799,19,712,1,16,0,24,27
1500000US421010205001,"Block Group 1, Census Tract 205, Philadelphia County, Pennsylvania",710,40,589,3,4,0,36,38
1500000US421010205002,"Block Group 2, Census Tract 205, Philadelphia County, Pennsylvania",2018,30,1792,3,53,0,58,82
1500000US421010206001,"Block Group 1, Census Tract 206, Philadelphia County, Pennsylvania",2043,1030,651,3,154,2,62,141
1500000US421010207011,"Block Group 1, Census Tract 207.01, Philadelphia County, Pennsylvania",1247,852,173,3,65,5,25,124
1500000US421010207012,"Block Group 2, Census Tract 207.01, Philadelphia County, Pennsylvania",1796,1478,127,4,54,0,12,121
1500000US421010207013,"Block Group 3, Census Tract 207.01, Philadelphia County, Pennsylvania",820,657,58,3,36,1,12,53
1500000US421010207021,"Block Group 1, Census Tract 207.02, Philadelphia County, Pennsylvania",855,317,358,0,90,0,17,73
